Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_2110	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_Acidobacteriales	ASV_2110	0	0.0439302972616781	0	0.0393071460391499	0	0.0433826931975937	0	0.0130517065106263	0	0	0.0134437513443751	0	0.0265595431758574	0.0161537840239076	0.0978339226253819	0.0800198670014624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224117138557753	0	0.00207309741484752	0	0	0	0	0	0.0225937641211026	0.00905376806509659	0.0171071764605252	0	0.00321781381729253	0.005606135354532	0	0	0.0155793573515093	0	0.0202379403558986	0.0230981556122744	0.0314271554798081	0	0.021953896816685	0	0	Non-core
ASV_4910	Bacteria	Acidobacteriota	Acidobacteriae					ASV_4910	0	0	0	0.0707528628704699	0	0.02313743637205	0	0	0	0.0109959158027019	0.0107550010755001	0	0	0	0.0257457691119426	0.00551861151734224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2890	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2890	0	0	0	0.0471685752469799	0	0.011568718186025	0.062070282658518	0.0174022753475017	0	0.00314169022934339	0.0107550010755001	0	0	0.00605766900896535	0.0360440767567196	0.0275930575867112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639556049708264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154577883472057	0	0	0.030356910533848	0	0	0	0	0	0	Non-core
ASV_4174	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_4174	0	0	0	0.0602709572600299	0	0.0375983341045812	0	0.00435056883687542	0	0.0141376060320452	0	0	0.0132797715879287	0	0.0377604613641825	0.0165558345520267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5431	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5431	0	0	0	0	0	0.0144608977325312	0	0	0	0.00942507068803016	0.0241987524198752	0	0.019919657381893	0	0	0.0137965287933556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1198	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115564629519059	0.0605765110884565	0.138713356554977	0	0.0193617089935138	0.0461325542057512	0.0218767091178998	0.0777686383010544	0.07874492700951	0	0.105065251050653	0	0	0.0124054087582186	0	0.0158771111596245	0.0164338537387017	0.0176233191759336	0.015997724768033	0.0382796051732152	0	0.0083795605758434	0.0458801693395341	0.00606207565470417	0.0131038700096095	0	0.033287669479048	0	0	0.0265661743724971	0	0.00426889787729053	0.0020897768118365	0	0	0	0.00973141300116777	0	0.0376088486870654	0	0.00905376806509659	0	0.0300677177294951	0	0	0.00196091888659026	0.0416171224732461	0.00519311911716975	0.0457977748983513	0.0231290746924556	0.00577453890306859	0.00725242049534032	0.0343798561546818	0	0	0.0104445914423981	Rhizhomorph_Soil associated
ASV_2332	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221621382030938	0.0554853426219907	0	0.0129078059956759	0.0373454010237033	0	0.0239288117849398	0.0333151614271004	0	0.0276487502764875	0	0	0	0	0	0.0383456587236374	0	0	0.0246083176113526	0	0	0.0229400846697671	0.0166707080504365	0.0305756966890888	0.0533191149026926	0	0	0	0	0	0	0	0	0.035171362694908	0	0	0	0	0	0	0	0	0	0.039242947481724	0	0.00237812128418549	0	0	0.0130101045145063	0	0.00241747349844677	0	0	0.0819721901754812	0	Non-core
ASV_5734	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00738737940103128	0	0	0	0	0.0156262207984999	0	0.0151432551941365	0	0	0	0	0	0	0	0	0.0264349787639004	0	0	0	0.0251386817275302	0.020854622427061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5501	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00963038579325488	0.0177297105624751	0	0	0	0	0	0.0598220294623495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166836979416488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5609	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103423311614438	0.0554853426219907	0	0	0.00439357659102392	0	0	0.0212005572717911	0	0.0470028754700288	0	0	0	0	0	0.0136948781155848	0	0	0	0	0	0.00834184897082438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3013	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_3013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681004371608708	0	0	0.0272578593494458	0	0.033178500331785	0	0	0.0155067609477732	0	0.0198463889495306	0.0520405368392221	0	0	0.0218740600989801	0	0	0.0125127734562366	0.00606207565470417	0.0305756966890888	0.0355460766017951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_850	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0842161251717566	0.524028235874357	0	0	0.0724940137518947	0.0328150636768498	0	0.0908595311648192	0	0.356668878566689	0	0	0	0	0	0.00821692686935086	0	0	0.0136712875618626	0	0.00670364846067472	0.0375383203687097	0	0	0	0.0217650146593775	0	0.0177015767047251	0.00885539145749904	0	0.00960502022390369	0	0	0.00390792918832311	0.0121782548560791	0.0116776956014013	0	0.118612522782283	0.0225937641211026	0	0	0.00915104452636808	0	0	0.0284333238555587	0.00832342449464923	0	0.115052946695858	0.0130101045145063	0.00230981556122744	0	0.01512713670806	0.00470440646071821	0	0.0452598962503917	Soil associated
ASV_880	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_880	0	0.0146434324205594	0.0251151109250733	0.20439715940358	0	0.011568718186025	0.152788388082506	0.0195775597659394	0	0.040841972981464	0	0	0.00663988579396434	0.0222114530328729	0.283203460231369	0.0607047266907646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371285544189381	0	0.00758639001631074	0	0	0.0160083670398395	0.00313466521775474	0.00207309741484752	0.00911850143942058	0	0.0301673803036201	0.00588754783632617	0	0	0.00679032604882244	0.0048877647030072	0.0235312573535179	0.00643562763458506	0	0.00588275665977077	0.0380499405469679	0.167478091528724	0.00446807559983915	0	0	0.0568106272134992	0.0288790791699328	0	0	0.0278522438463949	Non-core
ASV_567	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_567	0	0	0.0627877773126831	0.19915620659836	0.0324934274658081	0.0144608977325312	0.276928953399542	0.0261034130212525	0.0466008280608678	0.163367891925856	0	0	0	0.0201922300298845	0.413648690398544	0.0358709748627245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256058995992677	0	0	0.0708431316599923	0.0678671873652002	0.0341511830183242	0.00313466521775474	0	0	0.00347950138745118	0.00194628260023355	0	0.00675030617460149	0.061003163126977	0.0848790756102806	0.0317704705695468	0.0405260543310586	0	0	0.0343160805153295	0.00475624256837099	0.00259655955858487	0.0100531700996381	0.0173468060193417	0.0762239135205054	0.0302184187305847	0.0055007769847491	0.0501803355809942	0.00607201408707268	0.0087038262019984	Soil associated
ASV_1582	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00577823147595293	0.0502341799270127	0.0863105329675411	0	0.0306560392397302	0.0329518244326794	0.0203140870380498	0.0448665220967621	0.0726876249318553	0	0.033178500331785	0	0.00505110029801492	0.00620270437910929	0.00582988398530869	0.0158771111596245	0.0136948781155848	0	0	0.0246083176113526	0.0117629266161421	0.0402218907640483	0.0729911784947134	0.00606207565470417	0	0	0	0	0	0	0	0	0	0	0	0	0.00681198910081744	0	0.0655744028389859	0.0203343877089923	0.0113172100813707	0.006109705878759	0	0.00214520921152835	0.0044849082836256	0	0.0249702734839477	0	0.0625530583977481	0.00722783584139237	0.0230981556122744	0.00241747349844677	0	0	0	0	Rhizhomorph_Soil associated
ASV_2373	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154125951727752	0.00340367597004765	0.0403368937364871	0.0197710946596077	0.0296898195171498	0.00897330441935243	0.0363438124659277	0	0	0	0	0	0	0.00992319447476532	0	0.0229103149287137	0.0533257492267766	0.0136712875618626	0.0067216723520812	0.0351941544185423	0.0354528581260036	0	0	0	0	0.00267875678897424	0	0	0	0	0	0	0.0312634335065849	0	0	0	0	0	0	0	0.00261458415039088	0.00643562763458506	0.0661523971834776	0	0	0	0	0	0	0	0.00275038849237455	0.0188176258428728	0.0288420669135952	0	Non-core
ASV_198	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Acidobacteria	ASV_198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327433116970666	1.275061684618	1.01106624333405	0	0	0	0.00937573247909993	0.173483885440814	0.0484584166212369	0	0	0	0	0	0	0	0	0	0	0	0.0050412542640609	0.139100705559001	0.193947988571667	0	0	0	0.093461533537327	0.0354935274539086	0.0391963484176055	0	0.0655666047426511	0.125932487380071	0.00731421884142774	0.00932893836681386	0.00781585837664621	0.0469732687305909	0.0700661736084079	0.0462593044282771	0.0491808021292394	0.0180750112968821	0.142596847025271	0.0293265882180432	0.0954323214892671	0.0311055335671611	0	0.117655133195415	0.0439952437574316	0.320675105485232	0.0848934363969438	0.00289113433655695	0.143208564796101	0.0785678886995201	0.122392287910667	0	0	0.16189116735717	Rhizhomorph
ASV_3295	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_3295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241646712506316	0.0109383545589499	0.085246391983848	0.0302865103882731	0	0.0276487502764875	0	0	0	0	0.0158771111596245	0	0.019385651093527	0.0124426748195812	0.0109370300494901	0	0	0	0	0	0.00592434610029918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2303	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443242764061877	0.0462377855183256	0	0.00968085449675691	0.0681004371608708	0	0.0463620728333209	0.0272578593494458	0	0.02211900022119	0	0	0	0	0.0516006112687796	0.0794302930703917	0	0.0266628746133883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651321531387185	0	0.00291942390035033	0	0.011571953442174	0.00677812923633077	0	0	0.00915104452636808	0.00321781381729253	0.0067273624254384	0	0.0202140309155767	0.0142810775722168	0	0.0346936120386834	0.00577453890306859	0.00241747349844677	0.0123767482156855	0.0266583032774032	0	0.0121853566827978	Rhizhomorph_Soil associated
ASV_6097	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_6097	0	0	0	0	0	0	0	0.0130517065106263	0	0.0125667609173735	0.0322650032265003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3613	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_3613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193617089935138	0.0219678829551196	0.00937573247909993	0	0.0424011145435823	0	0.011059500110595	0	0	0	0.00388658932353913	0.0158771111596245	0.0273897562311695	0.0299596425990871	0.031995449536066	0	0	0	0.0104273112135305	0.00303103782735209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4797	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_4797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112943302462164	0.0241646712506316	0.00781311039924994	0	0	0	0.0359433753594338	0	0	0	0	0.0198463889495306	0.0246507806080526	0.0123363234231535	0	0.0328110901484702	0	0	0	0	0	0.00592434610029918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5792	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212005572717911	0	0.02211900022119	0	0	0	0	0	0	0.0405336341046473	0	0.0136712875618626	0	0	0.0250255469124731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5797	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251170899635063	0.0893930520020961	0	0	0	0	0	0	0	0.0165892501658925	0	0	0	0	0	0	0	0	0	0	0.00670364846067472	0.00834184897082438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2539	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443242764061877	0.0123300761382202	0	0	0	0.00312524415969998	0	0.0424011145435823	0	0.0497677504976775	0	0	0	0	0	0	0.019385651093527	0	0.00546851502474503	0.0067216723520812	0.0251386817275302	0.191862526328961	0	0	0	0	0	0	0	0	0	0	0	0.00390792918832311	0.00521925208117677	0.00583884780070066	0	0	0	0	0	0.0392187622558632	0.00321781381729253	0.005606135354532	0	0.00594530321046373	0	0	0	0	0.00604368374611693	0.0275038849237455	0.00313627097381214	0.0394680915659724	0.0087038262019984	Non-core
ASV_3083	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0487567040468064	0.0400727474492155	0	0.00484042724837846	0.0285582478416555	0	0.00897330441935243	0.00908595311648192	0	0.0248838752488388	0	0	0.0155067609477732	0	0	0	0	0.0373280244587436	0	0	0.0167591211516868	0.0375383203687097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5344	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00738737940103128	0.0215776332418853	0	0	0.00659036488653588	0	0.0478576235698796	0.0242292083106184	0	0.0055297500552975	0	0	0	0	0.00595391668485919	0.00547795124623391	0	0	0.0136712875618626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3361	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_3361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00738737940103128	0.0154125951727752	0	0	0	0	0.00448665220967621	0	0	0.0414731254147313	0	0	0	0	0	0.00547795124623391	0.0934035916324481	0	0	0	0.00335182423033736	0.0834184897082438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2392	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_2392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00963038579325488	0.0236396140833001	0.0339077093801054	0	0	0.0307550361371675	0.00625048831939995	0.0658042324085845	0.0484584166212369	0	0	0	0	0.0217094653268825	0	0	0.0109559024924678	0.0158609872583402	0.0266628746133883	0	0	0	0.0521365560676524	0	0	0	0	0	0	0	0.0247312631924035	0	0	0	0	0	0	0	0	0	0.0215026991546044	0	0	0	0	0	0	0.0233690360272639	0	0	0.0311825100765704	0	0.0055007769847491	0.0172494903559668	0	0.0087038262019984	Non-core
ASV_4983	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277426713109953	0	0.0129078059956759	0.0373454010237033	0.00937573247909993	0	0.0302865103882731	0	0.0165892501658925	0	0	0	0	0	0.0246507806080526	0	0	0.0273425751237252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_734	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077043086346039	0.330954597166201	0.693566782774884	0	0	0.0153775180685837	0	0	0	0	0.0165892501658925	0	0	0	0	0	0	0.0105739915055602	0.0266628746133883	0.0492166352227053	0	0.00335182423033736	0.0250255469124731	0.00606207565470417	0	0.0177730383008975	0	0	0.0733351034910038	0	0	0	0	0	0.00521057225109748	0.00434937673431397	0.0204359673024523	0	0.00482164726757249	0	0	0.006109705878759	0.201322979580098	0	0	0	0.0166468489892985	0.0220707562479714	0.0134042267995174	0.0130101045145063	0	0.00846115724456371	0.162272921050098	0	0.0136620316959135	0.0591860181735891	Soil associated
ASV_3778	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_Solibacteraceae	ASV_3778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00590990352082502	0.00616503806911008	0	0	0.0417389776147273	0	0	0.00605730207765461	0	0.011059500110595	0	0	0	0	0.0793855557981225	0.0410846343467543	0.019385651093527	0	0.0246083176113526	0	0.00335182423033736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4615	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_4615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00738737940103128	0	0	0	0.0153775180685837	0	0	0.0121146041553092	0	0	0	0	0	0	0.0119078333697184	0.0301287318542865	0.019385651093527	0.00711009989690355	0.0628879227845678	0	0	0	0	0.00436795666986984	0.0266595574513463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1362	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1362	0	0.0439302972616781	0	0	0.11225002215461	0.147501156871819	0	0.0282786974396902	0.0394314698976574	0	0.0457087545708755	0	0.0265595431758574	0.0262498990388498	0.0480587690089595	0.0827791727601336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076817698797803	0	0	0	0	0	0	0	0	0.00347950138745118	0.0194628260023355	0	0.00675030617460149	0	0	0	0.0705937720605538	0.00643562763458506	0.0627887159707584	0	0.0107015457788347	0.00389483933787731	0	0	0	0	0.0770108777864874	0.00470440646071821	0.0151800352176817	0.0243707133655955	Non-core
ASV_675	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_675	0	0.109825743154195	0	0.0393071460391499	0	0.0607357704766312	0	0.128341780687825	0	0.0251335218347471	0.0241987524198752	0.0117178345441762	0.12283788718834	0.0242306760358614	0.0514915382238852	0.0772605612427913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401813518346136	0	0	0.0477370894178951	0.0469578766501958	0	0	0.00781585837664621	0.0130481302029419	0.0116776956014013	0.0100929391479877	0.0202509185238045	0	0.0237661411708786	0.0537654117330792	0	0.0107260460576418	0.016818406063596	0.0166678105360172	0.00713436385255648	0.0636157091853294	0.0189893212993164	0.00867340300967084	0.0184785244898195	0.0676892579565097	0.0247534964313709	0.023522032303591	0.0151800352176817	0.0330745395675939	Rhizhomorph_Soil associated
ASV_762	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_762	0	0.0414897251915849	0.0251151109250733	0.01048190561044	0.0679408028830532	0.147501156871819	0.145626432391138	0.0804855234821953	0	0.0329877474081056	0.0914175091417509	0	0.0863185153215365	0.040384460059769	0.032611307541794	0.0413895863800668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0467827384339162	0	0.16564194882354	0	0	0	0	0	0	0.0580344001009294	0	0	0	0	0	0.0343233473844537	0	0.0274528644122636	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5195	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5195	0	0.0122028603504661	0	0	0	0.0202452568255437	0	0.0130517065106263	0	0.00471253534401508	0.0215100021510002	0	0	0	0	0.0110372230346845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0279121697059918	0	0	0	0	0	0	0	0	0	0	0.00436795666986984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5157	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_5157	0	0	0	0.01310238201305	0	0.00867653863951874	0	0.00435056883687542	0	0.00314169022934339	0.0188212518821252	0	0	0.0161537840239076	0.0154474614671656	0.0331116691040534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1396	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1396	0	0.0268462927710255	0	0.0366866696365399	0	0.0318139750115687	0	0.0565573948793805	0	0.0455545083254791	0.0887287588728759	0	0.0298794860728395	0.0262498990388498	0.042909615186571	0.0386302806213957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0354215658299962	0	0	0	0	0	0	0.00681198910081744	0	0	0.0655219159511975	0.0169758151220561	0	0	0.00214520921152835	0	0	0.0166468489892985	0.0649139889646219	0.00781913229971851	0.0534859852263035	0.0311825100765704	0.00725242049534032	0.00687597123093637	0.00627254194762427	0.00455401056530451	0	Soil associated
ASV_1959	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter		ASV_1959	0	0.00976228828037292	0	0.02096381122088	0	0.0462748727441	0	0.0435056883687542	0	0.0392711278667923	0.0430200043020004	0	0.0597589721456791	0.0121153380179307	0.010298307644777	0.0193151403106978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00512117991985353	0	0	0	0.031633011060051	0.00960502022390369	0.0020897768118365	0	0	0	0.00875827170105099	0.00420539131166155	0.00675030617460149	0	0.00339516302441122	0.0207729999877806	0.0065364603759772	0.00214520921152835	0	0	0.00832342449464923	0.00908795845504706	0	0	0.0103941700255235	0.0169223144891274	0.00687597123093637	0	0	0	Non-core
ASV_6026	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultivated_soil	ASV_6026	0	0.0122028603504661	0	0.01572285841566	0	0	0	0	0	0	0	0	0.00995982869094652	0	0.00343276921492568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
