Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	Shared
ASV_6356	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_6356	0	0	0	0	0	0	0	0	0.00908595311648192	0	0.00829462508294625	0	0	0	0	0	0	0.044058297939834	0	0.0218740600989801	0	0	0.0271110091551792	0	0	0	Non-core
ASV_3411	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_3411	0	0	0	0	0	0.0109839414775598	0.0140635987186499	0.0164510581021461	0.0242292083106184	0	0.04423800044238	0	0	0	0	0	0	0.0264349787639004	0.0177752497422589	0.0328110901484702	0	0	0.0750766407374195	0	0	0	Soil associated
ASV_1200	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1200	0	0	0.0339077093801054	0	0.0112943302462164	0.197710946596077	0	0	0.0272578593494458	0	0.143773501437735	0	0	0.0341148740851011	0	0.150832556016433	0.0849082443166256	0.0317219745166805	0.0551032742010025	0.0574194077598228	0	0	0	0	0	0	Soil associated
ASV_1536	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1536	0	0.0103423311614438	0.0277426713109953	0	0	0.0219678829551196	0	0.0418754206236447	0.121146041553092	0	0.174187126741871	0	0.0117859006953681	0	0	0	0	0.0652062809509543	0.0142201997938071	0.0136712875618626	0	0	0.143896894746721	0	0	0	Rhizhomorph_Soil associated
ASV_3407	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_3407	0	0.01181980704165	0	0	0	0	0	0.0388843191505272	0.0424011145435823	0	0.0497677504976775	0	0	0	0	0	0	0	0	0	0	0	0.118871347834247	0	0	0	Non-core
ASV_1450	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1450	0	0.193549340307019	0.0955580900712062	0	0	0.0219678829551196	0	0	0.00908595311648192	0	0	0	0	0.00930405656866394	0	0.0654930835334511	0.0438236099698713	0.0123363234231535	0	0	0	0.0435737149943857	0.0229400846697671	0	0.00436795666986984	0.00592434610029918	Rhizhomorph_Soil associated
ASV_2072	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_2072	0	0.01181980704165	0.120218242347646	0	0	0	0	0.00598220294623495	0.0514870676600642	0	0.0414731254147313	0	0	0	0	0	0	0.0281973106814938	0	0.00546851502474503	0	0	0.229400846697671	0	0	0	Soil associated
ASV_5862	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_5862	0	0.0369368970051564	0.0955580900712062	0	0	0	0	0	0	0	0.00829462508294625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2465	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_2465	0	0.0472792281666002	0.141795875589532	0	0	0.00878715318204785	0.00937573247909993	0.0119644058924699	0.0424011145435823	0	0.011059500110595	0	0	0	0	0.063508444638498	0.0438236099698713	0	0	0	0	0	0.0166836979416488	0.00303103782735209	0	0	Soil associated
ASV_1486	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1486	0	0.01181980704165	0.0986406091057612	0	0	0.00439357659102392	0	0.0388843191505272	0.0817735780483373	0	0.0470028754700288	0	0	0	0	0	0	0.0352466383518672	0.0444381243556472	0.0437481201979602	0	0	0.258597318095556	0	0	0	Soil associated
ASV_4390	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_4390	0	0.0236396140833001	0.0585678616565457	0	0	0	0	0.0508487250429971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417092448541219	0	0	0	Non-core
ASV_6079	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_6079	0	0	0	0	0	0	0	0	0.0212005572717911	0	0.0304136253041363	0	0	0	0	0	0	0	0.0391055494329695	0	0	0	0.0333673958832975	0	0	0	Non-core
ASV_2380	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_2380	0	0.0132972829218563	0.0246601522764403	0	0	0	0	0.0104688551559112	0.0424011145435823	0	0.0165892501658925	0	0	0	0	0	0	0	0.0177752497422589	0.0300768326360977	0	0.00502773634550604	0.237742695668495	0	0	0	Rhizhomorph_Soil associated
ASV_5293	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_5293	0	0	0.0493203045528806	0	0	0	0	0	0	0	0.0165892501658925	0	0.00505110029801492	0.0310135218955465	0	0	0.00821692686935086	0	0.0195527747164848	0.0519508927350778	0	0	0	0	0	0	Soil associated
ASV_5036	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_5036	0	0	0	0	0	0	0	0.00897330441935243	0	0	0	0	0.00336740019867661	0	0	0	0	0.0528699575278008	0.0462156493298731	0.0273425751237252	0	0	0	0	0	0	Non-core
ASV_2840	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_2840	0	0	0	0	0	0	0.00625048831939995	0.0164510581021461	0.0242292083106184	0	0.0580623755806237	0	0	0.0186081131373279	0	0	0.0273897562311695	0.0528699575278008	0.0373280244587436	0.0464823777103328	0	0	0.0458801693395341	0	0	0	Soil associated
ASV_5674	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_5674	0	0.0295495176041251	0.0123300761382202	0	0	0	0	0.0179466088387049	0.0121146041553092	0	0.00829462508294625	0	0	0	0	0	0	0	0	0.0136712875618626	0	0	0.0271110091551792	0	0	0	Soil associated
ASV_3803	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_3803	0	0	0	0	0	0	0	0	0.00605730207765461	0	0.0359433753594338	0	0	0	0.00388658932353913	0	0.0219118049849356	0.0264349787639004	0.00533257492267766	0.00820277253711755	0	0	0.120956810076954	0	0	0	Soil associated
ASV_1714	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1714	0.0269650802211137	0.13001787745815	0.104805647174871	0	0	0	0	0.0314065654677335	0.0454297655824096	0	0	0	0	0	0	0	0	0	0	0	0.0134433447041624	0.0301664180730363	0.12304227231966	0	0	0	Non-core
ASV_2131	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_2131	0	0	0	0	0	0	0.00937573247909993	0.0134599566290286	0.0302865103882731	0	0	0	0	0	0	0	0	0	0	0	0.0134433447041624	0.0536291876853978	0.291964713978853	0	0	0	Non-core
ASV_378	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_378	0	0.0916035045727878	0.237353965660738	0	0.0500177482332441	0.0659036488653588	0.0812563481521994	0.097210797876318	0.327094312193349	0	0.519796505197965	0	0.0269392015894129	0.0341148740851011	0	0	0.0520405368392221	0.0123363234231535	0.0497706992783249	0.0218740600989801	0	0.0469255392247231	0.339930345561094	0	0	0	Rhizhomorph_Soil associated
ASV_267	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_267	0	0.25264837551527	0.255849079868068	0.0068073519400953	0.224273129174868	0.2021045231871	0.0671927494335495	0.101697450085994	0.233206129989703	0	0.124419376244194	0	0.0168370009933831	0.0124054087582186	0.00971647330884782	0.160755750491198	0.131470829909614	0.019385651093527	0.0195527747164848	0.155852678205233	0.0151237627921827	0.117313848061808	0.31490479864862	0	0.00655193500480475	0.00592434610029918	Core
ASV_2736	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_2736	0	0	0.0154125951727752	0	0.00322695149891897	0	0	0	0	0	0.08847600088476	0	0.0168370009933831	0.0248108175164372	0	0	0	0	0.0764335738917132	0.0191398025866076	0	0	0.0980167254071865	0	0	0	Soil associated
ASV_389	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_389	0.00385215431730195	0.196504292067432	0.175703584969637	0	0.0209751847429733	0.0702972254563828	0.0156262207984999	0.2138637553279	0.199890968562602	0	0.118889626188896	0	0.0303066017880895	0.0310135218955465	0	0.0258003056343898	0.104081073678444	0.0422959660222406	0.015997724768033	0.0437481201979602	0	0.078767869412928	0.442117995453692	0	0	0	Rhizhomorph_Soil associated
ASV_189	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_189	0.00963038579325488	0.153657491541451	0.262014117937178	0.0068073519400953	0.214592274678112	0.272401748643483	0.0625048831939995	0.119644058924699	0.218062874795566	0	0.301371378013714	0.0106313234225774	0.0101022005960298	0.0930405656866394	0	0.275864806398476	0.44097507532183	0.135699557654689	0.0995413985566497	0.150384163180488	0	0.122341584407314	0.31490479864862	0.00909311348205626	0.0327596750240238	0.0385082496519447	Core
ASV_2414	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_eubacterium	ASV_2414	0	0	0.0184951142073302	0	0	0	0	0	0	0	0.0165892501658925	0	0.00505110029801492	0.00930405656866394	0	0.0218310278444837	0.0383456587236374	0	0	0	0	0.0251386817275302	0.225229922212258	0	0	0	Soil associated
ASV_374	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_eubacterium	ASV_374	0.00577823147595293	0.131495353338357	0.175703584969637	0	0.00322695149891897	0.0175743063640957	0.0250019532775998	0.314065654677335	0.172633109213156	0	0.099535500995355	0	0.00841850049669153	0.0310135218955465	0	0.125032250382043	0.142426732402082	0.19385651093527	0.101318923530876	0.101167527957783	0	0.0268145938426989	0.177264290630018	0	0.00873591333973967	0.0148108652507479	Rhizhomorph_Soil associated
ASV_3060	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_3060	0	0.0147747588020626	0	0.00340367597004765	0.0613120784794604	0.0834779552294545	0	0	0.0333151614271004	0	0.0414731254147313	0	0.0101022005960298	0	0	0	0	0	0	0.0273425751237252	0	0.0134072969213494	0	0	0	0	Rhizhomorph
ASV_394	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_394	0.0327433116970666	0.227531285551763	0.342159612835609	0	0.0919681177191907	0.0790843786384306	0.0468786623954996	0.0747775368279369	0.181719062329638	0	0.409201504092015	0	0.0252555014900746	0.0682297481702022	0	0	0	0.0229103149287137	0	0	0.0084020904401015	0.0519532755702291	0.241913620153907	0.00303103782735209	0	0	Core
ASV_416	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_416	0.0423736974903215	0.296972651921457	0.431552664837705	0	0.0225886604924328	0.0307550361371675	0.0375029299163997	0.0403798698870859	0.15748985401902	0	0.107830126078301	0	0.00841850049669153	0.00930405656866394	0.00582988398530869	0.105185861432512	0.238290879211175	0.00352466383518672	0.0213302996907107	0.0164055450742351	0.016804180880203	0.0184350332668555	0.191862526328961	0.00454655674102813	0	0	Core
ASV_6272	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_eubacterium	ASV_6272	0	0.0280720417239189	0.0308251903455504	0	0	0	0	0	0.0151432551941365	0	0	0	0	0	0	0	0	0	0	0	0	0.00670364846067472	0.0291964713978853	0	0	0	Non-core
ASV_3012	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_3012	0	0.00738737940103128	0	0	0	0	0.00468786623954997	0	0.0333151614271004	0	0.08847600088476	0	0	0.00930405656866394	0	0	0	0.0422959660222406	0.0284403995876142	0.0218740600989801	0.0050412542640609	0	0.0479656315822402	0	0	0	Soil associated
ASV_888	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_888	0	0	0	0	0	0	0.00468786623954997	0	0.0212005572717911	0	0.146538376465384	0	0	0	0	0	0.0301287318542865	0.273161447226971	0.0177752497422589	0.166789708254723	0.0033608361760406	0	0.285708327250735	0	0	0	Soil associated
ASV_1359	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1359	0	0.0147747588020626	0.0184951142073302	0	0.00806737874729743	0.0373454010237033	0.0250019532775998	0.0209377103118223	0.160518505057847	0	0.246073877460739	0	0	0	0	0	0.0164338537387017	0.0158609872583402	0.0337729745102919	0.0273425751237252	0	0.00502773634550604	0.0980167254071865	0	0	0	Rhizhomorph_Soil associated
ASV_1402	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_1402	0	0	0	0	0	0	0.00625048831939995	0.0209377103118223	0.0181719062329638	0	0.0967706259677063	0	0	0	0	0.0198463889495306	0.0191728293618187	0.158609872583402	0.0853211987628426	0.0246083176113526	0	0.00335182423033736	0.164751517173782	0	0	0	Rhizhomorph_Soil associated
ASV_1834	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_1834	0	0	0	0	0	0	0	0.0164510581021461	0.0424011145435823	0	0.0387082503870825	0	0	0	0	0	0	0.20971749819361	0.0675459490205837	0.0273425751237252	0	0	0.0667347917665951	0.00303103782735209	0	0	Non-core
ASV_4479	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_4479	0	0	0	0	0	0	0	0.00747775368279369	0.0212005572717911	0	0.0193541251935413	0	0	0.00620270437910929	0	0	0	0.0546322894453941	0.047993174304099	0.0109370300494901	0	0	0.00834184897082438	0	0	0	Soil associated
ASV_2529	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_2529	0	0	0	0	0	0	0.00625048831939995	0.0164510581021461	0.0999454842813011	0.00446737697960642	0.0248838752488388	0	0	0	0	0.0138924722646714	0.153382634894549	0.0123363234231535	0	0.0628879227845678	0	0	0.0104273112135305	0.00454655674102813	0.00436795666986984	0	Soil associated
ASV_2442	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_2442	0	0.00295495176041251	0	0	0	0	0	0.0104688551559112	0.00908595311648192	0	0.0608272506082725	0	0	0.0930405656866394	0	0	0.0438236099698713	0.024672646846307	0.0675459490205837	0.0328110901484702	0	0	0.0688202540093012	0	0	0	Soil associated
ASV_1978	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1978	0	0	0	0	0.00322695149891897	0.0197710946596077	0.0359403078365497	0.0358932176774097	0.109031437397783	0	0.04423800044238	0	0	0	0.00582988398530869	0.0516006112687796	0.12599287866338	0	0	0.0164055450742351	0	0	0.0166836979416488	0	0.00655193500480475	0.00888651915044877	Rhizhomorph_Soil associated
ASV_3756	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_3756	0	0	0	0	0	0	0.00312524415969998	0	0.0121146041553092	0	0.06635700066357	0	0	0.00930405656866394	0	0	0.0109559024924678	0.0546322894453941	0.00711009989690355	0.0164055450742351	0	0	0.0604784050384768	0	0	0	Soil associated
ASV_1860	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_1860	0	0	0	0	0	0.00439357659102392	0	0.0329021162042922	0.0454297655824096	0	0	0	0	0.0341148740851011	0	0.061523805743545	0.0520405368392221	0.119838570396348	0.0426605993814213	0.0492166352227053	0	0	0.0521365560676524	0	0	0	Soil associated
ASV_2021	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_Acidobacteria	ASV_2021	0	0	0	0	0.00484042724837846	0.120823356253158	0	0	0.0242292083106184	0	0.0193541251935413	0	0.00336740019867661	0.052722987222429	0	0.0992319447476532	0.0465625855929882	0.0281973106814938	0	0.0328110901484702	0	0	0	0	0.0327596750240238	0.0385082496519447	Rhizhomorph_Soil associated
ASV_1370	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_forest	ASV_1370	0.0077043086346039	0.0265945658437126	0.0924755710366511	0.00510551395507148	0.0274290877408113	0.0307550361371675	0.0203140870380498	0.0149555073655874	0.151432551941365	0	0.0967706259677063	0	0	0.00620270437910929	0	0.00992319447476532	0.0301287318542865	0.0140986553407469	0.0142201997938071	0.0164055450742351	0.0134433447041624	0.0117313848061808	0.0896748764363621	0.0121241513094083	0.00873591333973967	0	Core
ASV_870	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_forest	ASV_870	0	0.0842161251717566	0.188033661107857	0	0.0758333602245958	0.0702972254563828	0.0203140870380498	0.0194421595752636	0.118117390514265	0	0.185246626852466	0	0.0101022005960298	0.0248108175164372	0.00777317864707826	0	0.0301287318542865	0	0	0.0273425751237252	0	0.0217868574971928	0.154324205960251	0	0	0	Rhizhomorph_Soil associated
ASV_532	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_532	0.00963038579325488	0.0206846623228876	0.0462377855183256	0	0.00645390299783794	0.0131807297730718	0.00937573247909993	0.0672997831451432	0.184747713368466	0	0.2211900022119	0	0	0.00930405656866394	0	0	0	0.0599192851981742	0	0.0328110901484702	0.0941034129291368	0.160887563056193	0.483827240307814	0	0	0	Rhizhomorph_Soil associated
ASV_1855	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_forest	ASV_1855	0	0	0	0	0	0	0	0	0.00908595311648192	0	0.141008626410086	0	0.00673480039735322	0	0	0.0277849445293429	0.0219118049849356	0	0.031995449536066	0.0191398025866076	0.0134433447041624	0.00670364846067472	0.229400846697671	0	0	0	Rhizhomorph_Soil associated
ASV_5125	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_forest	ASV_5125	0	0.0413693246457752	0.0493203045528806	0	0	0	0	0	0.00605730207765461	0	0	0	0	0	0	0	0	0	0	0	0	0.0100554726910121	0.0417092448541219	0	0	0	Non-core
ASV_1483	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_forest	ASV_1483	0.0077043086346039	0	0.0462377855183256	0.0068073519400953	0.056471651231082	0.0834779552294545	0.0218767091178998	0.00897330441935243	0.0666303228542007	0	0.0967706259677063	0	0.00505110029801492	0	0	0.0258003056343898	0.0246507806080526	0.0334843064342738	0.0568807991752284	0.0246083176113526	0	0.0184350332668555	0.0500510938249463	0	0	0	Rhizhomorph_Soil associated
ASV_1746	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	uncultured_forest	ASV_1746	0.0192607715865098	0.0842161251717566	0.129465799451312	0	0	0	0.00468786623954997	0	0.00908595311648192	0	0.02211900022119	0	0	0	0	0	0	0	0	0	0.0134433447041624	0.0703883088370846	0.164751517173782	0	0	0	Non-core
ASV_5291	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_5291	0	0.0295495176041251	0.0308251903455504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067216723520812	0	0.0729911784947134	0	0	0	Non-core
ASV_1489	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2		ASV_1489	0.0192607715865098	0.302882555442282	0.249684041798958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1009	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25		ASV_1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0328677074774034	0	0	0	0	0	0	0	0	0	Non-core
ASV_1125	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25		ASV_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296217305014959	Non-core
ASV_1023	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_1023	0	0	0	0	0.0435638452354061	0.054919707387799	0	0	0	0	0.0248838752488388	0	0.00673480039735322	0.0124054087582186	0.0446957772207	0.0416774167940143	0.205423171733772	0.0352466383518672	0.0391055494329695	0.090230497908293	0	0	0.00834184897082438	0.0606207565470417	0.0851751550624618	0.0977517106549365	Rhizhomorph_Soil associated
ASV_5232	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_5232	0	0	0	0	0	0	0	0	0	0	0	0	0.0101022005960298	0.0155067609477732	0	0	0	0	0	0	0	0	0	0.0272793404461688	0.0633353717131126	0.0355460766017951	Non-core
ASV_2504	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_2504	0	0	0	0	0	0	0	0.0239288117849398	0	0	0	0	0.0101022005960298	0.0155067609477732	0	0	0.0219118049849356	0.119838570396348	0.00888762487112944	0.0246083176113526	0.0134433447041624	0.0201109453820242	0.0354528581260036	0	0	0	Rhizhomorph
ASV_1657	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_1657	0	0	0	0	0.00645390299783794	0	0	0.0179466088387049	0	0	0	0	0	0	0.00971647330884782	0.180602139440729	0.057518488085456	0.111026910808382	0.0782110988659391	0	0	0	0	0.0227327837051406	0.00873591333973967	0	Rhizhomorph
ASV_4705	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160755750491198	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1636	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_1636	0	0	0	0	0.0112943302462164	0	0	0	0	0	0.0359433753594338	0	0	0	0.0291494199265435	0.2917419175581	0.120514927417146	0.0158609872583402	0.0355504994845178	0	0	0	0	0	0	0.0266595574513463	Non-core
ASV_193	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_193	0.0211868487451607	0.0354594211249501	0.0369902284146605	0.0187202178352621	0.12423763270838	0.184530216823005	0.0484412844753496	0.4023031481343	0.172633109213156	0	0.348374253483743	0	0.0336740019867661	0.0775338047388661	0.0174896519559261	0.341357889931927	0.178033415502602	0.237914808875104	0.218635571829784	0.221474858502174	0.0218454351442639	0.0687123967219159	0.0583929427957707	0.100024248302619	0.0349436533589587	0.0740543262537397	Core
ASV_180	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_180	0	0.474269757546208	0.39147991738849	0	0.0822872632224338	0.120823356253158	0.0359403078365497	0.302101248784865	0.212005572717911	0	0.19907100199071	0	0.0235718013907363	0.0899392134970847	0.0252628306030043	0.200448528390259	0.123253903040263	0.0634439490333609	0.0213302996907107	0.0874962403959205	0.067216723520812	0.234627696123615	0.279451940522617	0.0500121241513094	0.052415480038438	0.112562575905684	Core
ASV_269	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales		ASV_269	0.0115564629519059	0.0265945658437126	0.0339077093801054	0.0204220558202859	0.180709283939462	0.268008172052459	0	0.110670754505347	0.0514870676600642	0	0.290311877903119	0.00531566171128869	0.0555621032781641	0.0868378613075301	0.0213762412794652	0.1944946117054	0.191728293618187	0.153322876830622	0.31106687048953	0.112104558007273	0	0.036870066533711	0.0375383203687097	0.0606207565470417	0.0873591333973967	0.0977517106549365	Core
